"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,205,0,2798,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,207,0,3071,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,209,0,1695,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,211,1,1933,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,215,1,6863,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,217,1,3067,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,219,1,2109,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,221,1,1538,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,223,1,2948,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,225,1,1682,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,227,0,6622,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,229,0,7122,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,231,1,2766,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,233,1,3513,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,235,1,3143,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,237,0,2880,"no violation",1,"52","male","righthanded",NA
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student hosts a Karaoke night in her room at 11 pm.</b><br>",1,1,6,1,5255,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,8,0,4201,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student tests the maximum volume of her new TV at 11:30 pm.</b><br>",1,1,10,1,5517,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student reads a novel in bed at 10 pm.</b><br>",0,0,12,0,1910,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",0,0,14,0,2436,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is meditating in her room at 11:30 pm.</b><br>",0,0,16,0,4136,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student plays his electric guitar in his room at midnight.</b><br>",1,1,18,1,2468,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is knitting a scarf in his room at midnight.</b><br>",0,0,20,0,3964,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",0,0,22,0,2068,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",1,1,24,1,2931,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>Some students have a loud argument in the hallway at 11 pm.</b><br>",1,1,26,1,3512,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A group of students practice for a musical audition at 10:45 pm.</b><br>",1,1,28,1,3534,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,33,1,5601,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,35,0,2612,"text violation",0,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,37,1,4511,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,39,0,3693,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,41,1,2826,"purpose violation",0,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,43,0,3993,"purpose violation",0,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,45,1,3982,"text violation",0,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,47,1,4964,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,49,0,2522,"purpose violation",0,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,51,0,2663,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,53,0,3041,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,55,1,2827,"text violation",0,"26","female","righthanded",""
"SOBFG7425W","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,59,0,2805,"no violation",1,"26","female","righthanded",""
"SOBFG7425W","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,61,1,4122,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,63,1,3572,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,65,1,2158,"full violation",1,"26","female","righthanded",""
"SOBFG7425W","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,67,0,3281,"no violation",1,"26","female","righthanded",""
